Time;Palm Position X;Palm Position Y;Palm Position Z;Palm Velocity X;Palm Velocity Y;Palm Velocity Z;Palm Normal X;Palm Normal Y;Palm Normal Z;Palm Direction X;Palm Direction Y;Palm Direction Z;Palm Orientation X;Palm Orientation Y;Palm Orientation Z;Palm Orientation W;Finger 1 Bone 1 PrevJoint Position X;Finger 1 Bone 1 PrevJoint Position Y;Finger 1 Bone 1 PrevJoint Position Z;Finger 1 Bone 1 Center Position X;Finger 1 Bone 1 Center Position Y;Finger 1 Bone 1 Center Position Z;Finger 1 Bone 1 Direction X;Finger 1 Bone 1 Direction Y;Finger 1 Bone 1 Direction Z;Finger 1 Bone 1 Rotation X;Finger 1 Bone 1 Rotation Y;Finger 1 Bone 1 Rotation Z;Finger 1 Bone 1 Rotation W;Finger 1 Bone 2 PrevJoint Position X;Finger 1 Bone 2 PrevJoint Position Y;Finger 1 Bone 2 PrevJoint Position Z;Finger 1 Bone 2 Center Position X;Finger 1 Bone 2 Center Position Y;Finger 1 Bone 2 Center Position Z;Finger 1 Bone 2 Direction X;Finger 1 Bone 2 Direction Y;Finger 1 Bone 2 Direction Z;Finger 1 Bone 2 Rotation X;Finger 1 Bone 2 Rotation Y;Finger 1 Bone 2 Rotation Z;Finger 1 Bone 2 Rotation W;Finger 1 Bone 3 PrevJoint Position X;Finger 1 Bone 3 PrevJoint Position Y;Finger 1 Bone 3 PrevJoint Position Z;Finger 1 Bone 3 Center Position X;Finger 1 Bone 3 Center Position Y;Finger 1 Bone 3 Center Position Z;Finger 1 Bone 3 Direction X;Finger 1 Bone 3 Direction Y;Finger 1 Bone 3 Direction Z;Finger 1 Bone 3 Rotation X;Finger 1 Bone 3 Rotation Y;Finger 1 Bone 3 Rotation Z;Finger 1 Bone 3 Rotation W;Finger 1 Bone 4 PrevJoint Position X;Finger 1 Bone 4 PrevJoint Position Y;Finger 1 Bone 4 PrevJoint Position Z;Finger 1 Bone 4 Center Position X;Finger 1 Bone 4 Center Position Y;Finger 1 Bone 4 Center Position Z;Finger 1 Bone 4 Direction X;Finger 1 Bone 4 Direction Y;Finger 1 Bone 4 Direction Z;Finger 1 Bone 4 Rotation X;Finger 1 Bone 4 Rotation Y;Finger 1 Bone 4 Rotation Z;Finger 1 Bone 4 Rotation W;Finger 2 Bone 1 PrevJoint Position X;Finger 2 Bone 1 PrevJoint Position Y;Finger 2 Bone 1 PrevJoint Position Z;Finger 2 Bone 1 Center Position X;Finger 2 Bone 1 Center Position Y;Finger 2 Bone 1 Center Position Z;Finger 2 Bone 1 Direction X;Finger 2 Bone 1 Direction Y;Finger 2 Bone 1 Direction Z;Finger 2 Bone 1 Rotation X;Finger 2 Bone 1 Rotation Y;Finger 2 Bone 1 Rotation Z;Finger 2 Bone 1 Rotation W;Finger 2 Bone 2 PrevJoint Position X;Finger 2 Bone 2 PrevJoint Position Y;Finger 2 Bone 2 PrevJoint Position Z;Finger 2 Bone 2 Center Position X;Finger 2 Bone 2 Center Position Y;Finger 2 Bone 2 Center Position Z;Finger 2 Bone 2 Direction X;Finger 2 Bone 2 Direction Y;Finger 2 Bone 2 Direction Z;Finger 2 Bone 2 Rotation X;Finger 2 Bone 2 Rotation Y;Finger 2 Bone 2 Rotation Z;Finger 2 Bone 2 Rotation W;Finger 2 Bone 3 PrevJoint Position X;Finger 2 Bone 3 PrevJoint Position Y;Finger 2 Bone 3 PrevJoint Position Z;Finger 2 Bone 3 Center Position X;Finger 2 Bone 3 Center Position Y;Finger 2 Bone 3 Center Position Z;Finger 2 Bone 3 Direction X;Finger 2 Bone 3 Direction Y;Finger 2 Bone 3 Direction Z;Finger 2 Bone 3 Rotation X;Finger 2 Bone 3 Rotation Y;Finger 2 Bone 3 Rotation Z;Finger 2 Bone 3 Rotation W;Finger 2 Bone 4 PrevJoint Position X;Finger 2 Bone 4 PrevJoint Position Y;Finger 2 Bone 4 PrevJoint Position Z;Finger 2 Bone 4 Center Position X;Finger 2 Bone 4 Center Position Y;Finger 2 Bone 4 Center Position Z;Finger 2 Bone 4 Direction X;Finger 2 Bone 4 Direction Y;Finger 2 Bone 4 Direction Z;Finger 2 Bone 4 Rotation X;Finger 2 Bone 4 Rotation Y;Finger 2 Bone 4 Rotation Z;Finger 2 Bone 4 Rotation W;Finger 3 Bone 1 PrevJoint Position X;Finger 3 Bone 1 PrevJoint Position Y;Finger 3 Bone 1 PrevJoint Position Z;Finger 3 Bone 1 Center Position X;Finger 3 Bone 1 Center Position Y;Finger 3 Bone 1 Center Position Z;Finger 3 Bone 1 Direction X;Finger 3 Bone 1 Direction Y;Finger 3 Bone 1 Direction Z;Finger 3 Bone 1 Rotation X;Finger 3 Bone 1 Rotation Y;Finger 3 Bone 1 Rotation Z;Finger 3 Bone 1 Rotation W;Finger 3 Bone 2 PrevJoint Position X;Finger 3 Bone 2 PrevJoint Position Y;Finger 3 Bone 2 PrevJoint Position Z;Finger 3 Bone 2 Center Position X;Finger 3 Bone 2 Center Position Y;Finger 3 Bone 2 Center Position Z;Finger 3 Bone 2 Direction X;Finger 3 Bone 2 Direction Y;Finger 3 Bone 2 Direction Z;Finger 3 Bone 2 Rotation X;Finger 3 Bone 2 Rotation Y;Finger 3 Bone 2 Rotation Z;Finger 3 Bone 2 Rotation W;Finger 3 Bone 3 PrevJoint Position X;Finger 3 Bone 3 PrevJoint Position Y;Finger 3 Bone 3 PrevJoint Position Z;Finger 3 Bone 3 Center Position X;Finger 3 Bone 3 Center Position Y;Finger 3 Bone 3 Center Position Z;Finger 3 Bone 3 Direction X;Finger 3 Bone 3 Direction Y;Finger 3 Bone 3 Direction Z;Finger 3 Bone 3 Rotation X;Finger 3 Bone 3 Rotation Y;Finger 3 Bone 3 Rotation Z;Finger 3 Bone 3 Rotation W;Finger 3 Bone 4 PrevJoint Position X;Finger 3 Bone 4 PrevJoint Position Y;Finger 3 Bone 4 PrevJoint Position Z;Finger 3 Bone 4 Center Position X;Finger 3 Bone 4 Center Position Y;Finger 3 Bone 4 Center Position Z;Finger 3 Bone 4 Direction X;Finger 3 Bone 4 Direction Y;Finger 3 Bone 4 Direction Z;Finger 3 Bone 4 Rotation X;Finger 3 Bone 4 Rotation Y;Finger 3 Bone 4 Rotation Z;Finger 3 Bone 4 Rotation W;Finger 4 Bone 1 PrevJoint Position X;Finger 4 Bone 1 PrevJoint Position Y;Finger 4 Bone 1 PrevJoint Position Z;Finger 4 Bone 1 Center Position X;Finger 4 Bone 1 Center Position Y;Finger 4 Bone 1 Center Position Z;Finger 4 Bone 1 Direction X;Finger 4 Bone 1 Direction Y;Finger 4 Bone 1 Direction Z;Finger 4 Bone 1 Rotation X;Finger 4 Bone 1 Rotation Y;Finger 4 Bone 1 Rotation Z;Finger 4 Bone 1 Rotation W;Finger 4 Bone 2 PrevJoint Position X;Finger 4 Bone 2 PrevJoint Position Y;Finger 4 Bone 2 PrevJoint Position Z;Finger 4 Bone 2 Center Position X;Finger 4 Bone 2 Center Position Y;Finger 4 Bone 2 Center Position Z;Finger 4 Bone 2 Direction X;Finger 4 Bone 2 Direction Y;Finger 4 Bone 2 Direction Z;Finger 4 Bone 2 Rotation X;Finger 4 Bone 2 Rotation Y;Finger 4 Bone 2 Rotation Z;Finger 4 Bone 2 Rotation W;Finger 4 Bone 3 PrevJoint Position X;Finger 4 Bone 3 PrevJoint Position Y;Finger 4 Bone 3 PrevJoint Position Z;Finger 4 Bone 3 Center Position X;Finger 4 Bone 3 Center Position Y;Finger 4 Bone 3 Center Position Z;Finger 4 Bone 3 Direction X;Finger 4 Bone 3 Direction Y;Finger 4 Bone 3 Direction Z;Finger 4 Bone 3 Rotation X;Finger 4 Bone 3 Rotation Y;Finger 4 Bone 3 Rotation Z;Finger 4 Bone 3 Rotation W;Finger 4 Bone 4 PrevJoint Position X;Finger 4 Bone 4 PrevJoint Position Y;Finger 4 Bone 4 PrevJoint Position Z;Finger 4 Bone 4 Center Position X;Finger 4 Bone 4 Center Position Y;Finger 4 Bone 4 Center Position Z;Finger 4 Bone 4 Direction X;Finger 4 Bone 4 Direction Y;Finger 4 Bone 4 Direction Z;Finger 4 Bone 4 Rotation X;Finger 4 Bone 4 Rotation Y;Finger 4 Bone 4 Rotation Z;Finger 4 Bone 4 Rotation W;Finger 5 Bone 1 PrevJoint Position X;Finger 5 Bone 1 PrevJoint Position Y;Finger 5 Bone 1 PrevJoint Position Z;Finger 5 Bone 1 Center Position X;Finger 5 Bone 1 Center Position Y;Finger 5 Bone 1 Center Position Z;Finger 5 Bone 1 Direction X;Finger 5 Bone 1 Direction Y;Finger 5 Bone 1 Direction Z;Finger 5 Bone 1 Rotation X;Finger 5 Bone 1 Rotation Y;Finger 5 Bone 1 Rotation Z;Finger 5 Bone 1 Rotation W;Finger 5 Bone 2 PrevJoint Position X;Finger 5 Bone 2 PrevJoint Position Y;Finger 5 Bone 2 PrevJoint Position Z;Finger 5 Bone 2 Center Position X;Finger 5 Bone 2 Center Position Y;Finger 5 Bone 2 Center Position Z;Finger 5 Bone 2 Direction X;Finger 5 Bone 2 Direction Y;Finger 5 Bone 2 Direction Z;Finger 5 Bone 2 Rotation X;Finger 5 Bone 2 Rotation Y;Finger 5 Bone 2 Rotation Z;Finger 5 Bone 2 Rotation W;Finger 5 Bone 3 PrevJoint Position X;Finger 5 Bone 3 PrevJoint Position Y;Finger 5 Bone 3 PrevJoint Position Z;Finger 5 Bone 3 Center Position X;Finger 5 Bone 3 Center Position Y;Finger 5 Bone 3 Center Position Z;Finger 5 Bone 3 Direction X;Finger 5 Bone 3 Direction Y;Finger 5 Bone 3 Direction Z;Finger 5 Bone 3 Rotation X;Finger 5 Bone 3 Rotation Y;Finger 5 Bone 3 Rotation Z;Finger 5 Bone 3 Rotation W;Finger 5 Bone 4 PrevJoint Position X;Finger 5 Bone 4 PrevJoint Position Y;Finger 5 Bone 4 PrevJoint Position Z;Finger 5 Bone 4 Center Position X;Finger 5 Bone 4 Center Position Y;Finger 5 Bone 4 Center Position Z;Finger 5 Bone 4 Direction X;Finger 5 Bone 4 Direction Y;Finger 5 Bone 4 Direction Z;Finger 5 Bone 4 Rotation X;Finger 5 Bone 4 Rotation Y;Finger 5 Bone 4 Rotation Z;Finger 5 Bone 4 Rotation W;FPS
1005285637867;0
1005285642541;333.3333
1005285653668;250
1005285664814;90.90909
1005285676727;90.90909
1005285687452;90.90909
1005285699298;100
1005285711108;90.90909
1005285722543;90.90909
1005285732314;90.90909
1005285743423;111.1111
1005285754638;90.90909
1005285765865;90.90909
1005285776921;90.90909
1005285787878;90.90909
1005285799261;100
1005285810043;90.90909
1005285821593;100
1005285832455;90.90909
1005285844906;100
1005285854553;83.33334
1005285865442;111.1111
1005285876988;100
1005285888177;90.90909
1005285903082;90.90909
1005285913304;71.42857
1005285924198;100
1005285935550;100
1005285943504;90.90909
1005285954581;142.8571
1005285965483;90.90909
1005285976875;100
1005285988069;90.90909
1005285999026;90.90909
1005286009980;100
1005286021840;100
1005286032722;90.90909
1005286043341;100
1005286054814;100
1005286065853;90.90909
1005286076915;90.90909
1005286087619;90.90909
1005286098893;100
1005286109957;90.90909
1005286121521;90.90909
1005286133087;90.90909
1005286143442;90.90909
1005286154527;100
1005286166158;90.90909
1005286176678;90.90909
1005286187578;100
1005286199039;100
1005286210714;90.90909
1005286221167;90.90909
1005286232709;100
1005286243284;90.90909
1005286254575;100
1005286266079;90.90909
1005286276660;90.90909
1005286288139;100
1005286299724;90.90909
1005286310038;90.90909
1005286321807;100
1005286332275;90.90909
1005286343990;100
1005286354504;90.90909
1005286365743;100
1005286376742;90.90909
1005286387658;100
1005286398863;100
1005286410111;90.90909
1005286421229;90.90909
1005286432211;90.90909
1005286443613;0.1142026;1.077971;-9.956032;-0.03266264;0.07399914;0.01562788;-0.9727816;0.2018756;-0.1137629;-0.02456299;0.3983425;0.9169078;0.1167796;0.1670587;0.7663553;-0.6092238;0.1098866;1.084788;-10.00225;0.1098866;1.084788;-10.00225;0;0;0;0.4000364;0.1044841;0.3206217;-0.8522064;0.1098866;1.084788;-10.00225;0.1094002;1.099668;-9.995176;-0.02951313;0.9027441;0.4291635;0.4996179;0.1892037;0.2733845;-0.799903;0.1089137;1.114547;-9.988102;0.1080228;1.127779;-9.980619;-0.05850961;0.8689574;0.4914113;0.4669367;0.190434;0.2716523;-0.8197012;0.1071319;1.14101;-9.973137;0.1046502;1.149577;-9.965829;-0.2152173;0.7429801;0.6337593;0.3635509;0.2257137;0.2442665;-0.8701828;0.12965;1.070207;-10.00086;0.1255775;1.087966;-9.975379;-0.1299894;0.5668553;0.8134945;0.1363252;0.2732531;0.7355055;-0.6047975;0.1215051;1.105725;-9.949893;0.1229794;1.114982;-9.933674;0.07870567;0.4941377;0.8658132;0.1887379;0.1774009;0.7639768;-0.5909708;0.1244538;1.124238;-9.917455;0.1239963;1.129942;-9.907053;-0.03853982;0.480453;0.8761819;0.1391747;0.2062601;0.756986;-0.6042016;0.1235388;1.135645;-9.896652;0.1224473;1.139747;-9.88909;-0.1258619;0.4730127;0.8720276;0.1042663;0.2304768;0.7492906;-0.6120234;0.1274303;1.059159;-9.991485;0.1226238;1.072532;-9.965393;-0.1617814;0.4501181;0.878188;0.06498243;0.2380795;0.7934654;-0.5563346;0.1178172;1.085905;-9.939302;0.1173805;1.095372;-9.919128;-0.0195915;0.4247381;0.905104;0.1137663;0.1857556;0.8079243;-0.5475496;0.1169439;1.104839;-9.898954;0.114646;1.112123;-9.886505;-0.1573338;0.4987071;0.8523822;0.08165289;0.2591274;0.7883446;-0.5519952;0.112348;1.119407;-9.874056;0.1091384;1.125492;-9.86552;-0.2927613;0.5550447;0.7786162;0.04698848;0.3293799;0.7636136;-0.5533492;0.1221595;1.053307;-9.983671;0.1169216;1.06164;-9.958879;-0.196364;0.3123581;0.9294435;0.004374358;0.1877679;0.8191386;-0.5419742;0.1116836;1.069972;-9.934086;0.1111255;1.077043;-9.914034;-0.02623969;0.3324486;0.9427639;0.07976262;0.1491973;0.829916;-0.5316179;0.1105674;1.084113;-9.893982;0.1078899;1.089459;-9.881901;-0.1986287;0.3965786;0.8962725;0.02725288;0.2261208;0.8121908;-0.5370967;0.1052124;1.094805;-9.869819;0.1019558;1.099382;-9.860781;-0.306042;0.4300673;0.8493353;-0.006748309;0.2743796;0.7969438;-0.5380994;0.1137565;1.044443;-9.982255;0.1091562;1.048683;-9.958368;-0.1863039;0.1717302;0.9673644;-0.03972503;0.121402;0.8656744;-0.4840366;0.1045559;1.052924;-9.934482;0.1019271;1.056624;-9.920954;-0.1842259;0.2593029;0.9480538;-0.01803423;0.1601336;0.8634622;-0.4779803;0.09929839;1.060324;-9.907426;0.09522159;1.06539;-9.898434;-0.3673827;0.4565281;0.8103355;-0.05181028;0.3035759;0.830986;-0.4632708;0.09114479;1.070456;-9.889441;0.08699955;1.075266;-9.883204;-0.4656911;0.5403705;0.7007983;-0.07634681;0.3791675;0.8036458;-0.4522794;100
1005286455458;0.1144852;1.079137;-9.958029;-0.03244881;0.07401677;0.01598574;-0.9699592;0.2145682;-0.1146277;-0.02153415;0.3941485;0.9187945;0.1155383;0.1650462;0.7706609;-0.6045597;0.110349;1.086259;-10.00421;0.110349;1.086259;-10.00421;0;0;0;0.3982585;0.102053;0.3265384;-0.8510864;0.110349;1.086259;-10.00421;0.1099436;1.101067;-9.997014;-0.02461746;0.8991898;0.4368781;0.4961986;0.1880258;0.278677;-0.8004826;0.1095382;1.115875;-9.98982;0.1087994;1.129031;-9.982265;-0.0486383;0.8661957;0.497319;0.4650083;0.1874823;0.27819;-0.819285;0.1080607;1.142187;-9.974712;0.1056642;1.150751;-9.9674;-0.2081462;0.7438119;0.6351569;0.3633177;0.2246334;0.2506093;-0.8687549;0.1299428;1.071429;-10.00292;0.1260382;1.089115;-9.977348;-0.1246096;0.5644118;0.8160363;0.1358;0.2711845;0.7400388;-0.6003;0.1221335;1.106801;-9.951777;0.1235367;1.116044;-9.935577;0.07501773;0.4941666;0.866106;0.1861631;0.1794984;0.767171;-0.5870029;0.1249399;1.125287;-9.919377;0.1244488;1.131024;-9.909086;-0.04164168;0.486528;0.8726935;0.1387274;0.2108012;0.7594082;-0.5996804;0.1239578;1.136762;-9.898795;0.1228671;1.140895;-9.891333;-0.1268225;0.4805796;0.8677073;0.1050831;0.2348974;0.7516691;-0.6072678;0.1275564;1.060347;-9.993574;0.1228625;1.073653;-9.967422;-0.1579614;0.4478036;0.8800821;0.06430368;0.2362627;0.7975406;-0.5513383;0.1181686;1.08696;-9.94127;0.1178624;1.096524;-9.921078;-0.01370127;0.4280295;0.9036419;0.1158571;0.1863765;0.8114547;-0.5416477;0.1175563;1.106089;-9.900887;0.115359;1.113478;-9.888498;-0.1505903;0.5064119;0.8490498;0.08499695;0.2613251;0.7913964;-0.5460554;0.1131617;1.120867;-9.876109;0.1100433;1.127024;-9.86762;-0.2850124;0.5627671;0.7759239;0.05050607;0.3309865;0.7666557;-0.5478469;0.1221808;1.054478;-9.985771;0.1169961;1.062756;-9.960945;-0.1943381;0.3102766;0.9305617;0.003395825;0.1862499;0.822941;-0.5367194;0.1118113;1.071034;-9.936118;0.1110387;1.078183;-9.916094;-0.03631492;0.3360206;0.9411547;0.075402;0.1538252;0.8326771;-0.5265939;0.110266;1.085332;-9.89607;0.1075058;1.090777;-9.884109;-0.2055602;0.4054608;0.8907239;0.02512156;0.2324515;0.8142947;-0.5312809;0.1047456;1.096221;-9.872149;0.1014791;1.100854;-9.863207;-0.308535;0.4375688;0.8445893;-0.007641386;0.2787697;0.7993224;-0.5322713;0.113654;1.045696;-9.98438;0.1090581;1.049879;-9.960479;-0.1861003;0.1693981;0.9678184;-0.04101614;0.1199868;0.8689102;-0.4784516;0.1044622;1.054063;-9.936578;0.1018802;1.057801;-9.923021;-0.180601;0.261439;0.9481828;-0.01706829;0.1600602;0.8667561;-0.4720416;0.09929819;1.061538;-9.909466;0.09526476;1.066648;-9.900461;-0.3630204;0.459874;0.8103963;-0.0510578;0.3036556;0.8340794;-0.4577095;0.09123133;1.071757;-9.891458;0.08713298;1.076583;-9.885218;-0.4610588;0.5428584;0.7019247;-0.07596169;0.3785261;0.8068032;-0.4472321;90.90909
